Min_R1,Max_R1,Sum_R1,Mean_R1,Variance_R1,StandardDev_R1,Skewness_R1,Kurtosis_R1,Excess Kurtosis_R1,Energy_R1_D1_T1,Contrast_R1_D1_T1,Homogeneity_R1_D1_T1,Entropy_R1_D1_T1,Correlation_R1_D1_T1,Dissimilarity_R1_D1_T1,MeanX_R1_D1_T1,MeanY_R1_D1_T1,StdDevX_R1_D1_T1,StdDevY_R1_D1_T1,Short Run Emphasis (SRE)R_1_T1,Long Run Emphasis (LRE)R_1_T1,Gray Level Non-Uniformity (GLN)R_1_T1,Run Length Non-Uniformity (RLN)R_1_T1,Run Percentage (RP)R_1_T1,Low Gray Level Run Emphasis (LGRE)R_1_T1,High Gray Level Run Emphasis (HGRE)R_1_T1,Class
1,203,65.10055612834692,65.10055612834692,1299.2400368700883,36.044972421547065,0.42873155262329593,2.4106039152568233,-0.5893960847431767,0.0008336358467852751,12.292186494479406,0.3347885811224792,7.465734460464176,0.9952558404292442,2.585330257480253,65.14531644775059,65.1061626100468,35.9860018888307,35.99555444599908,0.8880554472494574,1.7282625675633456,0.008144411527762753,0.7485207880834399,1.5587249629559325e-05,0.0023205470064898226,5668.52355734683,normal
12,184,64.71614372980613,64.71614372980613,677.5489250625404,26.029769977134652,0.5577211877550761,3.2855896924717563,0.28558969247175625,0.0019059555853000252,3.8687722138357308,0.495137078783926,6.642915594287095,0.9971474677685054,1.4165644249287257,53.65641087261733,53.72451018833568,26.003359183385616,26.038803569960887,0.796683432152974,2.7733233207966275,0.011222391722402433,0.5899057344630152,6.310422293420057e-06,0.0010169412747332244,3671.3126624933743,normal
1,245,82.08789267561038,82.08789267561038,3188.6364545292695,56.46801266672371,0.5419496944598736,2.160589373895859,-0.839410626104141,0.0007595576443788709,8.73384164208243,0.3729544269520502,7.60568179664707,0.9986298349142365,2.183493925392848,82.31158776707161,82.27254294092994,56.462224353548955,56.43151706521009,0.8694586902213901,2.1261561536538625,0.0060521082176121024,0.7134759604288985,1.661184756940986e-05,0.004578283725308371,10092.234363803016,normal
42,255,121.1401759891699,121.1401759891699,950.3441744567517,30.82765275619848,0.490491620972427,3.717427233219477,0.7174272332194769,0.001016249349063212,11.379473245262353,0.3366077712575994,7.307587485856389,0.9940160827585686,2.4935622317211537,80.1474511378023,80.13769413653633,30.840487713757863,30.830300175554147,0.8899196170229092,1.706154721799191,0.010095842671672472,0.7520116751427602,1.5382958758050933e-05,0.0003442993027855476,7533.7246911871025,normal
12,255,89.69784783548445,89.69784783548445,1385.244574507322,37.21887390165536,0.8105954104231636,3.490005042759209,0.4900050427592091,0.0006913083367654101,19.048372352163216,0.28741626343860716,7.691854198549275,0.9931272745739834,3.185401527661642,78.67431555135506,78.7747013526286,37.216394372566945,37.21643492642351,0.9093458314523625,1.5444159693704262,0.008269422786245208,0.7905603236922539,1.543829314207185e-05,0.0003957689882679153,7736.752663105565,normal
42,255,134.95643051098497,134.95643051098497,2462.0041804456164,49.61858704604169,0.6924795374048839,2.5930234136532198,-0.40697658634678024,0.0007131876369022151,20.158398364607937,0.2915462519588254,7.856499183543791,0.9959061039999655,3.2521057846640598,93.97621701969541,93.98194599281554,49.63401722826563,49.600339876685176,0.9017040537643767,2.331065444783857,0.006777397093560479,0.776209321976347,1.542781326151026e-05,0.00033322577417572817,11478.373723348455,normal
8,255,134.17442779415788,134.17442779415788,2806.369085568049,52.97517423820378,0.16003490823597336,2.3796835065171664,-0.6203164934828336,0.00046172680971015703,18.459787996363275,0.29682745581226283,8.044168644569346,0.9967100497004475,3.1442080377772235,127.31641882101746,127.3106840539931,52.944950766554896,52.984143040701916,0.9012165970683076,1.7181306990881458,0.005322045250794479,0.7749566721364842,1.5197568388826789e-05,0.0002536126918453948,19234.468404255316,normal
10,178,63.40382675287751,63.40382675287751,978.399369498669,31.279376104690275,0.6370330643816787,2.822043446089296,-0.17795655391070397,0.0012737326591794752,8.16029472610044,0.3940357362965628,7.091113704744225,0.9958349217321586,2.066451331071917,54.45619338820179,54.38250034484356,31.282892120425434,31.29326889399594,0.8565273930872953,2.0785120651114806,0.00983318759684531,0.6902404955141828,1.1463288817430353e-05,0.0013808177350640586,4047.65864618559,normal
1,176,38.371522194610925,38.371522194610925,801.8713144348606,28.31733240322719,1.4894303181158453,5.517987608027992,2.517987608027992,0.0022472337745077227,7.215348444127454,0.4293125795979165,6.759555627594921,0.9954999247807181,1.8951177399569672,38.48338905012075,38.451563131405926,28.318033388313307,28.305730567826725,0.8291953128205665,3.239633581835014,0.014074057925348113,0.6436555065087383,1.2123416378587847e-05,0.009137973961298009,2351.988074355601,normal
1,203,53.175052222142185,53.175052222142185,1930.9919743093812,43.94305376631648,0.5528280355696052,2.334106303799365,-0.665893696200635,0.015046372407781842,11.07679191769097,0.42732682385988735,6.944135652371564,0.9971213724054111,2.2336673565760936,53.624419866329916,53.72401593828936,43.83984096356868,43.84686259108011,0.7828303853925994,327.6237214578982,0.02509749306196385,0.5762394349296167,8.81904207557034e-06,0.04034242323811792,4865.928257581214,normal
1,255,106.79961210358046,106.79961210358046,3327.145247057743,57.68141162504384,0.14629637053640443,2.351618480465951,-0.6483815195340492,0.0004465332496375517,18.657636142095242,0.3056497642619591,8.046962804768295,0.9971936194289535,3.0785062366431637,106.87245208396689,106.89108609674435,57.613087363244645,57.681996229097535,0.8992033729902853,1.6547418822067668,0.004985205944985848,0.7703802825086344,1.5143484515557628e-05,0.0012040570315948068,14947.901616740155,normal
21,255,132.22166675577895,132.22166675577895,1957.988460313408,44.2491633854631,0.35325339471252565,2.7409188443685104,-0.2590811556314896,0.0006941623592058137,10.207217268461145,0.35591934664531627,7.658691138616436,0.9973934260917167,2.350812143716845,112.27931847828025,112.31393956721386,44.2638614369054,44.221045395028135,0.8780172368616942,1.8575464047977612,0.00658684016713811,0.7298238827680013,8.911146953645006e-06,0.00019146595941978218,14777.002610966056,normal
1,255,89.25524684270954,89.25524684270954,3127.789116175196,55.92664048711666,0.3642560853496599,2.377149910037045,-0.622850089962955,0.0006025579410885723,11.689899704472008,0.35345346289167495,7.800685081903953,0.9981294428042061,2.476449052386226,89.35581774550839,89.37195422101887,55.90333402945327,55.89314637954126,0.875477151743463,1.9107692307692308,0.005316837168838648,0.7250292393788097,1.5262515262281624e-05,0.003790236364795106,11273.798698813625,normal
90,255,176.90421395662435,176.90421395662435,1129.6789248203872,33.610696583385284,0.20702796827762673,2.4642184728677154,-0.5357815271322846,0.000855968218257834,10.970655212719132,0.348673920009186,7.412342005931503,0.9951433887139088,2.444974296509245,87.85733450577222,87.93551587301576,33.60832785348773,33.586201839118594,0.8779653100439061,1.9418262315713772,0.008430189376264293,0.7300359273290321,1.1236965120333997e-05,0.00032612154570622035,9033.435185185184,normal
1,243,102.41211309080683,102.41211309080683,1724.1920500735341,41.523391601283414,0.04352195571694887,2.3811790648572817,-0.6188209351427183,0.0006261292004376733,12.939325991779288,0.3310506536546471,7.6832322102544675,0.9962508889798591,2.6315876890954266,102.30559569485283,102.43425183118225,41.50971926085761,41.51880709114441,0.8908208058908599,1.704815789038331,0.006640220772633938,0.7539939704440449,1.6542049890548807e-05,0.0003092836267686007,12418.257183979355,normal
1,243,77.79768257119811,77.79768257119811,1337.2572465994933,36.56852808904801,0.8448913242683,3.9619742087259078,0.9619742087259078,0.0007428589620551123,20.074974307557195,0.2937921469889685,7.680316878320682,0.9924867689603247,3.2095387872815,77.79823113574781,77.8820186229014,36.55700416959366,36.530959390014615,0.9064679988959154,1.5718030650865544,0.008713630417172716,0.7847757280318189,1.5504837509062396e-05,0.0007666469531489308,7546.332025190792,normal
35,249,115.43089405716765,115.43089405716765,1344.8527620726695,36.672234211630325,0.3389849583183954,2.533570894395612,-0.4664291056043881,0.0006233263240062517,16.422657342402108,0.2937049023612531,7.694505335100594,0.9938930830068166,3.0350271949800343,81.4249106449107,81.44284382284378,36.67540533012328,36.66083727304636,0.9053509563752741,1.5800353028613898,0.0076462619201527054,0.7825524672133961,1.5483711135645302e-05,0.00043864616247337254,8139.453022420414,normal
1,223,67.58018118987579,67.58018118987579,1325.4617148701932,36.40689103549207,0.7020465230557682,3.2465899073969364,0.24658990739693643,0.0010673393461068648,9.739043450926241,0.3813842551615994,7.3046908711593055,0.9963250392314609,2.21941231631417,67.66844326351963,67.5832291341042,36.39396973278226,36.38082365111119,0.8637541224608278,2.002008032128514,0.008518406486370481,0.7032313989495391,1.5550164831505157e-05,0.0016892449875757953,6028.702966906387,normal
1,241,49.86196932304521,49.86196932304521,1310.710806018365,36.20374022139653,0.8375665111659214,3.828265889951011,0.8282658899510111,0.00737052858525093,10.951628902817623,0.40886818845149864,6.993452856016205,0.995802891719896,2.25295627387848,50.06384921822099,50.10341841313825,36.06473097887324,36.147698947970596,0.8101440910260596,55.771609759145306,0.015880201578447467,0.6186161151293937,1.546072974620254e-05,0.026173745160129977,3897.650729436756,normal
13,255,104.48865471886778,104.48865471886778,1745.9335879217779,41.784370139105576,0.10503407726040054,2.2705322536693773,-0.7294677463306227,0.0006196257887780449,14.237178497325656,0.3208114651210136,7.692572830398806,0.9959241492499268,2.758745793022512,92.48826689721226,92.50810510389944,41.79374902219269,41.7879732952353,0.8951255160783287,1.686418385712308,0.006638214887277757,0.7622309025987626,1.5382958758050933e-05,0.00042648215351369785,10485.739566508224,normal
1,219,23.695663065079074,23.695663065079074,982.2319895074902,31.34058055472952,1.6260338448246434,5.567832961725891,2.567832961725891,0.2161008048790543,8.817893582784047,0.629681731414145,4.5813338230623275,0.995525905799942,1.5607218146292128,23.74884897546167,23.840306939876957,31.28428948902603,31.411655156860355,0.490196203256728,7246.523504951487,0.22499364391294802,0.22786601858919964,1.652482855462778e-05,0.12072360495000806,1592.1077637314008,normal
7,255,96.0279520161873,96.0279520161873,1778.102268258429,42.167549943747375,0.6645124475095412,3.2994336258283052,0.29943362582830524,0.000559574172296102,20.178985843290395,0.2732346148077315,7.870542297541075,0.9943347644930308,3.332182640935586,90.14920805291244,90.01008064516135,42.169408618007296,42.19164137459314,0.916685380668541,1.4673517169614982,0.007093915585392661,0.8049732673217429,1.4452537865440336e-05,0.00038955350105267055,10063.89943924153,normal
7,208,73.7756909941282,73.7756909941282,658.1236396901578,25.653920552035665,0.533809250344183,3.195126945451963,0.19512694545196307,0.0011214995408837308,10.857109434244968,0.33254348120610455,7.152672623737816,0.9917568382155119,2.475083347919593,67.82132830321119,67.71423349125575,25.668094065604542,25.624963251824333,0.8924843067744151,1.630940933065245,0.011378364255593012,0.756180622112656,1.4570038173287728e-05,0.0003846009404975232,5388.140819418946,normal
8,208,75.35758962397303,75.35758962397303,759.1924434375877,27.55344703367598,0.879903762761849,4.1347786467583445,1.1347786467583445,0.0011638599968509587,13.047772409896643,0.3187765589091169,7.237405029676051,0.9913998826215326,2.6729289675751144,68.34517206417395,68.40198007991906,27.56059954667432,27.51240621284678,0.8979644913037936,1.5867985916120693,0.012121263771887106,0.7670201630024984,1.4856412770351705e-05,0.00048122867629003785,5569.50222103371,normal
34,255,120.87713905665802,120.87713905665804,1197.6597685765792,34.6072213356776,0.5937118508106304,3.26062119920658,0.2606211992065801,0.0009206659181482009,10.275924524128813,0.3543608275162175,7.409094129164384,0.995711367265139,2.3594741205093013,87.84139814013821,87.90871900230675,34.61700013652994,34.59093618082008,0.8791939762177183,1.8473374376488565,0.008728972692429659,0.7319509230470027,8.98755224006662e-06,0.00025815931791980777,9096.723866444972,normal
1,236,86.7364954286003,86.7364954286003,1526.707905341862,39.07310974752153,0.5569213717337369,2.827271452851626,-0.17272854714837393,0.0007707652654710338,10.715505973080392,0.3393599682273069,7.536911734304745,0.9964834662994714,2.450071435060513,86.64873190057807,86.6516703650784,39.04640747915791,39.016719094447495,0.8867750475623114,1.7506288831641157,0.007616061319023552,0.7462259902271462,1.0102234614194626e-05,0.0003006883878349513,9224.400535434661,normal
21,255,136.15541010309687,136.15541010309687,1647.846023103602,40.59366974176641,-0.13230365589088883,2.61846399106187,-0.3815360089381299,0.0006787148629206505,11.328442651413544,0.3308075852347426,7.655607479466922,0.9965630293670001,2.528641864609512,116.1923302953336,116.10739578664274,40.570833887236134,40.59330763686846,0.8910357977104049,1.7079534394056768,0.007074232420570526,0.7544087882419138,9.931867389607971e-06,0.00021806711971137033,15372.625439485133,normal
1,242,107.2931286771013,107.2931286771013,2274.966026776021,47.696603933362184,0.09900421665820211,2.164829486476822,-0.835170513523178,0.0005271774650427309,12.516379833847738,0.318042880697403,7.838753403807779,0.9972469699229746,2.6605790645609573,107.32171492204894,107.27401295808882,47.684700123071586,47.66061370667052,0.8976958473038035,1.655253146034533,0.005806498511929428,0.7674044689064637,1.0088068840879968e-05,0.0005169129693398345,14002.367745451242,normal
7,244,81.45432162560604,81.45432162560604,1620.368314112281,40.253798753810564,0.5580699107564396,2.9397162735681697,-0.06028372643183033,0.0007298947293232029,12.997513917288384,0.32698875694936735,7.588462733154431,0.9959893237190928,2.6419278578108183,75.45286357050321,75.43797757950183,40.27993814309359,40.213042254899534,0.8930141315201359,1.6570060790273555,0.007302363706802298,0.7577718867966255,1.5197568388826789e-05,0.0007272963257709634,7465.291276595744,normal
7,243,80.96077718716398,80.96077718716398,1608.1320614376864,40.10152193418208,0.5570275634608035,2.941427165736011,-0.05857283426398885,0.0007319929601314821,12.88586626120227,0.32665385778594125,7.580840044896712,0.9959935919927677,2.6331003039113408,74.95741641337406,74.94854103343458,40.126322318955474,40.065673624864836,0.8949123396587235,1.6497917770879076,0.0073251111140744144,0.7615499864815041,1.514348451555776e-05,0.0007407493230493676,7377.948300143862,normal
25,221,88.5764092788735,88.5764092788735,904.2381048358882,30.070552120569523,0.8217178951312688,3.7263630904053024,0.7263630904053024,0.0011157980644652097,9.962973248018113,0.352518613406711,7.209695904333316,0.9944867058509379,2.3397513036141437,64.61256132555765,64.55353451201817,30.065240459356666,30.040286015490096,0.8811161867475805,1.7875084547746416,0.010364880327024532,0.735156018321054,1.5372317530354604e-05,0.0005969319726948665,5204.423568837237,normal
1,241,73.69512195121952,73.69512195121952,1407.8501388062662,37.52132911833303,1.8462572338955205,6.365365235719426,3.365365235719426,0.002216256026335369,54.839248376994476,0.25247915488560707,6.3295728762476955,0.9794335877004068,5.016701456141227,72.60125260960338,72.22964509394572,36.57396882161578,36.317169814575365,0.9136215560072268,1.529471544715447,0.015233574576362208,0.7998814355014761,0.0007541478122049319,0.0002860967246141606,6987.211382113822,benign
1,217,10.288866951149608,10.288866951149608,399.66392866333746,19.99159645109258,3.5902734423264526,20.2479473024985,17.2479473024985,0.23693613726666218,9.127314360185602,0.7013767011606377,3.7318598428105947,0.9889965068273066,1.2987896630258782,9.946450768727491,10.163199214916595,18.818464873663785,19.76455526208681,0.4550986568783807,1727.0631169989176,0.2740408833626929,0.19271270894037792,2.428776139625859e-05,0.1423565568056018,527.1024457040953,benign
1,220,70.17686882933711,70.17686882933711,1413.841495978563,37.60108370750188,1.440791973165461,4.581794014428623,1.581794014428623,0.0013693668878002564,25.41549899550812,0.2817498037616217,7.126856765556807,0.9907603687890667,3.4904203598098595,69.6136688590223,69.45467543608837,37.02733405914224,37.09965813962884,0.9142464139393416,1.4815232722143863,0.01311913519522292,0.7998869659750146,0.00010313531351680655,0.0003517850003639547,6479.988152327221,benign
1,226,70.04007679385651,70.0400767938565,950.16182077644,30.824694982699178,1.7599597429725524,6.259860928578949,3.2598609285789486,0.0020332372839301643,22.713313891469067,0.33871876944977236,6.65705734495382,0.98740247738502,3.0724003879804656,69.38362487852282,69.12269193391637,30.074564185303505,29.714854127258906,0.8924803349065408,1.6359491240700745,0.015123052211228847,0.75664967662757,0.00019805902154090295,0.00029025891886575036,5996.854331653467,benign
1,107,18.96749454724548,18.96749454724548,266.8362050574001,16.335121825606326,0.9985631346873831,3.6837814047176587,0.6837814047176587,0.0072686344493624565,3.984525547154426,0.531259885242177,5.7161767441703715,0.9922130806682851,1.3392700728949385,19.202481751824806,19.194744525547453,16.000443231462143,15.98927656468725,0.7672332203243573,3.3263209737564203,0.028954711499487272,0.5454003224585495,4.301075268514588e-05,0.03708116118742877,665.5370435516782,benign
1,184,14.059353616170123,14.059353616170123,310.56371580494823,17.622818043801853,2.689317186276651,14.28402783479451,11.28402783479451,0.049233169739106804,3.794506656228145,0.5780953132542485,5.091331852385411,0.9940269071499621,1.2371458778079076,14.238548341855985,14.11513150797247,17.66334986939194,17.306312136587696,0.6676707020161939,270.96060637961887,0.0801056368625215,0.41298663592588813,1.555306706449772e-05,0.07717786844378503,537.3478471418043,benign
1,228,76.16412213740459,76.16412213740459,1766.7585601072196,42.03282717242821,1.2350981080267764,4.007645044889083,1.0076450448890828,0.001470242107273537,31.11687305698763,0.313098735369822,6.992160244384677,0.9908414120682371,3.761351908214303,74.81578947368438,75.11635706914352,40.554275293638916,41.20224515103655,0.8881599101048393,1.8368956743002547,0.010304890284786681,0.7501660740472126,0.00020807324172816212,0.0004225509826225659,7721.060305343512,benign
1,240,34.637606248564204,34.63760624856421,1143.5490061697933,33.81640143731727,2.507615182823494,11.643696763112969,8.643696763112969,0.002276127616781619,14.293047128523904,0.3887806813070384,6.661494391115273,0.9935394085029854,2.4540363972872123,34.117242183854245,34.25256649556679,33.14255886236404,33.28561791964691,0.855381600020912,2.2067539627842865,0.015395457258445289,0.6889121517310649,8.613264426228569e-05,0.011222951628936367,2413.587985297496,benign
1,186,36.8553556126821,36.8553556126821,472.4183239309518,21.73518631001243,1.7683086442881308,6.867976221897654,3.8679762218976537,0.005407667149379461,8.378958296558318,0.4992718925719579,6.011626235551669,0.9908305875002842,1.7295379822002463,36.54248139816588,36.312510815019934,21.32825592683693,20.984068501160078,0.778437306895675,3.374807197943445,0.022485077709986635,0.5621988869389435,6.81570338000484e-05,0.0013501357139105781,1905.4462724935736,benign
1,153,51.662040320129684,51.66204032012967,682.7823489522797,26.13010426600475,0.9392201146967138,3.631821921111681,0.6318219211116811,0.0015947062081539485,8.587783915634509,0.3672042623018672,6.817634185630781,0.9936294195000344,2.2022713318802785,51.377736852875,51.258543073460295,25.960890047118824,25.678044047022464,0.874336280293437,1.8635396616350925,0.012945509891625009,0.7223065190934702,8.01282051200876e-05,0.0008042069486464262,3456.0728396312425,benign
1,207,134.70051237641627,134.70051237641627,260.48907601660727,16.139673974916818,-0.3051840088161389,3.675464318294051,0.675464318294051,0.002604242586421276,6.162120881070491,0.40133835463988843,6.372509514147994,0.9881047583878886,1.8832642372621065,134.80973161684526,134.7956942323078,16.10339676654985,16.08296618196599,0.8575533989304749,2.021216713574366,0.019802850326252994,0.6917608865395386,4.797543657301067e-05,5.695820509480675e-05,18675.11813523851,benign
1,234,33.759545923632615,33.759545923632615,1488.5878883956434,38.58222243981862,2.141208782099072,7.785014548794673,4.785014548794673,0.00424242107100728,13.633721139155003,0.41308703168992916,6.675383892258796,0.9953454993300506,2.334942189160583,33.52930158844511,33.62061016460752,38.06167111848305,38.29791864499801,0.8281429034390589,14.747873741148,0.018697468602274118,0.6441632582700563,2.742355683434565e-05,0.021590014824874316,2696.8139212127676,benign
1,244,38.570194384449245,38.570194384449245,2528.3865414308966,50.28306416111588,2.3896393771701367,8.823136590768783,5.823136590768783,0.003683474354197363,495.0293616628849,0.2909361169512164,6.423261247343577,0.9009768964940611,6.802371537660975,38.45793337097681,38.009034443817,50.25390986309195,49.68607182005914,0.8930587053035758,1.7116630669546438,0.01952824334553786,0.7590894668171971,0.0003654970758260392,0.029751886787573966,4094.1868250539956,benign
1,231,36.31139932102695,36.31139932102695,1201.945333666768,34.66908325391325,3.0246774412949557,12.347977855098593,9.347977855098593,0.0035594747617311473,8.740046339217107,0.4355835389792571,6.289950122703966,0.9963960656926576,1.8984793203041987,36.06298436709373,36.30863671469274,34.31884484005735,34.64869565010509,0.8387056592645148,2.1572512200297047,0.023013741521061615,0.6582836726403258,2.2413483951351036e-05,0.0024290697962253438,2594.0858529598977,benign
1,226,82.29362061681454,82.29362061681454,1563.5390509806987,39.54161163863581,1.0299364082308682,3.537716372926551,0.5377163729265511,0.0011888678925691674,33.55813952043146,0.25949185187327356,6.992843449715716,0.9889126333393791,4.031869076644337,81.03186907838091,81.56072351421199,38.59841856443653,38.822260770071765,0.921799511805849,1.416561047739755,0.00959342915112589,0.8155699875666038,0.00034722222207552925,0.00026298958629592027,8501.36628643853,benign
1,240,72.65162454873646,72.65162454873646,2146.020030453501,46.32515548223774,2.472203940159185,8.225602744821158,5.225602744821158,0.002073195422014325,841.9321274452491,0.32363652227696577,6.7137067668237105,0.7994510238491699,8.176793333026493,72.2745376955904,71.90428774639292,45.879116536542185,45.74371303853163,0.888960478227927,1.712194143602086,0.018715138042623893,0.7503577202793842,0.00015384615381529822,0.00030698231746488464,7570.581829121541,benign
1,210,36.46027397260274,36.46027397260274,603.2979690914123,24.56212468601632,2.447998018575154,10.882126035387719,7.882126035387719,0.005094607198457249,5.114831418459212,0.5381582740147345,5.968463240040829,0.9956248100089736,1.395675726095277,36.13766694685731,36.17600635098536,24.01145215433307,24.188120509604527,0.7571421744830281,3.3576503366612487,0.02138866599481095,0.530828365675454,3.401013501865673e-05,0.001503799394326625,2006.5700951938707,benign
1,208,124.2945196118628,124.2945196118628,279.5156908892218,16.718722764889122,0.4000020277533158,4.248431434777333,1.2484314347773333,0.0025743287599691925,4.981697247477937,0.42726751324132695,6.347664869267621,0.9910682338273507,1.6990366971697686,124.30123853211008,124.26357798165135,16.719804724124245,16.664258132659697,0.8453929752166002,2.1082410824108244,0.018544567275065996,0.6701499696067855,3.099237587412273e-05,6.725338964047097e-05,15978.23233565669,benign
1,239,75.02933643771829,75.02933643771827,2490.005192924062,49.89995183288319,1.9319946107757278,5.918454817550245,2.918454817550245,0.0014779503375015007,1101.3981129477847,0.29179613544826405,6.992145020302541,0.7755785989126036,9.374999997788851,74.69103773584916,74.20471698113222,49.613456922255715,49.447743293259215,0.9017136204889409,1.6391152502910362,0.01355757906447084,0.7758232558728493,0.00018896447463476396,0.00037891056614380094,8270.465192083819,benign
1,161,113.63533902926741,113.63533902926741,175.6307017074551,13.25257339943662,0.4722898454846948,2.9392229391759748,-0.06077706082402523,0.003088198826016298,5.084452620959607,0.41561151913936767,6.065879522570249,0.9853725541839806,1.743146273828312,113.50910763569468,113.44986200552,13.19923263776757,13.15258333678936,0.8541658445629963,1.995637156880567,0.022222100315774623,0.6852677806735576,0.00014293882215812105,7.910756715190491e-05,13316.891656062533,benign
1,240,56.196429888618425,56.196429888618425,1992.6933618947119,44.63959410539832,1.8243798048618562,5.540082094491658,2.540082094491658,0.00342427474804404,16.05637054017009,0.423739648725422,6.663990271241213,0.9958950496245353,2.460123612893007,55.63601161665073,55.45915555886517,44.225438440217296,44.06370739504637,0.8265170135445569,2.514568119790514,0.01720348391714153,0.6385486419035175,5.351027396865568e-05,0.0008355253944442406,5264.124953898355,benign
1,134,40.880158033362605,40.8801580333626,433.6495243531349,20.824253272401748,1.3314170405950807,5.122169652824431,2.1221696528244314,0.0035651375537927603,5.740411668037859,0.47521871000018157,6.13879645743181,0.9931043003607718,1.6429734930189637,40.47371538575447,40.528061602250794,20.42100781560351,20.357856268486454,0.8046871123825863,2.945858940591162,0.017930326330557442,0.6029318623164277,0.00012597631643407317,0.0010653831582614836,2187.5971612525605,benign
1,159,84.21756021756025,84.21756021756025,348.7020848011524,18.673566472453846,1.147401984632983,4.636144043560151,1.6361440435601509,0.003248641518045829,4.552476414199606,0.4644041170535794,6.139843892226158,0.9934580999930092,1.559944968246858,84.0959119496854,84.12637578616335,18.535933117964426,18.68096168312939,0.8200106383365312,2.4673659673659665,0.019020067384671102,0.6273985445260893,0.00015673981188177896,0.00015587177694126555,7610.734654234654,benign
1,208,56.68512110726645,56.68512110726645,1975.3700554351608,44.445135340497735,1.5195937917766673,4.632149280863769,1.6321492808637688,0.0022378562393128502,10.203092055445206,0.37370885669703674,6.612775217442262,0.9974281106070559,2.3267744194214064,56.217146872803674,56.0112438510187,44.450600314577684,44.234297761669715,0.8676988388492652,1.9515570934256057,0.012596353008656093,0.7103636208794301,0.00029137529127446946,0.0010680179606539835,5302.943252595155,benign
1,185,48.27979274611399,48.27979274611399,862.9828559155951,29.37656984597751,1.7335432997629279,5.599725573828082,2.5997255738280822,0.003356951123993462,17.33951270268033,0.39625188491513264,6.155368867589928,0.9899374651755399,2.5852754223594974,47.872881355932215,47.55985169491523,29.335611806395526,28.94311739342467,0.8470969535434592,2.2569948186528497,0.019300383892923365,0.6739252056966157,0.0004251700678069155,0.0008510549644900427,3291.480829015544,benign
1,124,20.651624129930397,20.651624129930394,387.29742775663345,19.679873672273242,1.4882263063427574,5.572673298416128,2.5726732984161282,0.009418560806607603,4.207515855360816,0.5079229850511944,5.846179903563062,0.9944441128862407,1.4373184754052994,20.650820935332842,20.73896034615619,19.44258791287034,19.43948171048657,0.7671534913725728,9.294431554524367,0.02976952912440843,0.5461803001928011,4.630915994915232e-05,0.040249318059853115,856.0902552204178,benign
1,147,82.51040270823047,82.51040270823047,251.64646417945806,15.863368626475843,0.4616955022870703,3.7257365312795723,0.7257365312795723,0.0028136830161726045,5.0894013805189315,0.43270486155694754,6.27066638510889,0.9897824418615199,1.6904406006341715,82.36707238949386,82.3204498540819,15.804210845971376,15.738447230472467,0.842653467744439,2.2050920375202763,0.01918402047901529,0.6656353420122606,5.162622611922938e-05,0.00016036445658571902,7225.633824670288,benign
1,238,38.563252047399004,38.563252047399004,1387.5359291780424,37.24964334296427,2.288122506463644,11.094138254957162,8.094138254957162,0.0037444928399441696,507.59034011876565,0.46381578139300106,6.69377406002567,0.8144464856228752,4.489041924317659,38.6863803452609,38.717463124098444,37.00055912496335,36.966134653172205,0.8009584810077435,5.154138262341584,0.014749942178297216,0.5979027993514598,3.327122704133111e-05,0.023003919703915528,2952.7868417440636,benign
1,157,54.571977221560054,54.571977221560054,738.1184783975741,27.168335951941813,0.6423999060990243,2.9226314253251453,-0.0773685746748547,0.0018092400786905757,5.605424905718141,0.43167852877964513,6.697512954816996,0.9962116116788624,1.746525921733487,54.404195617316894,54.654730090860525,27.005216322942044,27.068799604994062,0.8401627406800799,2.1828896834856315,0.011548135810077314,0.6612118772764095,0.0001112347052133,0.002060089081466108,3826.363130711165,benign
1,176,40.21327596803933,40.21327596803933,998.0538782457018,31.591990729387437,1.0345395016578132,3.424767212443315,0.42476721244331506,0.001756086381014027,17.499269154834142,0.34465900693313684,6.817160903817541,0.9913120471240114,2.8227187298344765,39.28648987262481,39.84192942159119,30.617446835625806,31.33777658515223,0.8830473077008049,1.8955132145052243,0.012477291432806313,0.7401620983163811,0.00013935340019441528,0.008725954859881955,2696.58799426347,benign
1,216,50.84185963022796,50.841859630227965,2773.1056683421702,52.66028549430937,1.2089127905263535,3.675117160767505,0.6751171607675048,0.016894058168529437,30.26874999443607,0.3937194006380598,6.645453592711815,0.9944835907272915,3.3374999993864964,50.46488970588224,50.44761029411752,52.3909639632445,52.36454350588157,0.7921882773480196,21.04595225273739,0.028710395112574262,0.5924620023765068,0.00012289541597892333,0.04403695750905071,5460.68407826243,benign
1,81,12.51436287748588,12.51436287748588,286.4309869314183,16.92427212412452,1.3489107416901283,3.8038472172239723,0.8038472172239723,0.25263260176142843,10.160916578228408,0.6661665930298715,3.7691127101915436,0.9818229867977554,1.5409371777700982,12.451596292481987,12.332904222451065,16.762623782745788,16.615127134086297,0.48009463468542457,381.3773631230051,0.27661474426562704,0.21754797913248503,0.0001778093882920485,0.13842328213941127,469.0689909157869,benign
